"DateTime","4RH","1RV","2RH","3RH","Series 5","Series 6"
"2025-11-03 11:50:00",0.41548,0.66019,2.08084,0.69772,,
"2025-11-03 12:50:00",0.44076,0.70083,2.05066,0.69144,,
"2025-11-03 13:50:00",0.43901,0.68123,1.86236,0.69896,,
"2025-11-03 14:50:00",0.44863,0.67083,1.95068,0.66139,,
"2025-11-03 15:50:00",0.45207,0.62957,1.85277,0.66005,,
"2025-11-03 16:50:00",0.45457,0.68497,2.11095,0.65166,,
"2025-11-03 17:50:00",0.4564,0.64593,1.75105,0.64375,,
"2025-11-03 18:50:00",0.45166,0.62762,1.67235,0.65064,,
"2025-11-03 19:50:00",0.47637,0.65741,2.03392,0.6526,,
"2025-11-03 20:50:00",0.50969,0.68,1.92433,0.65685,,
"2025-11-03 21:50:00",0.532,0.67197,1.66739,0.64964,,
"2025-11-03 22:50:00",0.51614,0.6579,1.9323,0.64498,,
"2025-11-03 23:50:00",0.50242,0.62379,1.56173,0.6428,,
"2025-11-04 00:50:00",0.00407,0.00277,0.00203,0.00315,,
"2025-11-04 01:50:00",0.00494,0.00302,0.00241,0.00582,,
"2025-11-04 02:50:00",0.00492,0.00309,0.00249,0.00488,,
"2025-11-04 03:50:00",0.00449,0.00322,0.00253,0.00377,,
"2025-11-04 04:50:00",0.00465,0.00293,0.00181,0.00416,,
"2025-11-04 05:50:00",0.00467,0.00278,0.00201,0.00412,,
"2025-11-04 06:50:00",0.0025,0.00162,0.00146,0.00196,,
"2025-11-04 07:50:00",0.00264,0.00173,0.0016,0.00227,,
"2025-11-04 08:50:00",0.00277,0.00173,0.00158,0.00224,,
"2025-11-04 09:50:00",0.00195,0.00161,0.00155,0.00207,,
"2025-11-04 10:50:00",0.00195,0.00161,0.00151,0.00211,,
"2025-11-04 11:50:00",0.00217,0.0018,0.00162,0.00237,,
"2025-11-04 12:50:00",0.00199,0.00165,0.00154,0.00221,,
"2025-11-04 13:50:00",0.00191,0.00163,0.00154,0.00209,,
"2025-11-04 14:50:00",0.00198,0.00163,0.00151,0.00219,,
"2025-11-04 15:50:00",0.00185,0.00166,0.00153,0.00203,,
"2025-11-04 16:50:00",0.00187,0.00161,0.0015,0.00207,,
"2025-11-04 17:50:00",0.00176,0.00168,0.00151,0.00193,,
"2025-11-04 18:50:00",0.0019,0.00158,0.00145,0.00211,,
"2025-11-04 19:50:00",0.00371,0.00319,0.00205,0.00259,,
